中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,224 Mbps,28672 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,356 Mbps,45568 kB/s
35.230.79.26,443,34.168.136.56,US,Seattle,隧道,37 ms,548 Mbps,70246 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,75 ms,88 Mbps,11264 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,1064 Mbps,136192 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,47 ms,1056 Mbps,135168 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,27 ms,624 Mbps,79974 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,22 ms,332 Mbps,42598 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,32 ms,607 Mbps,77721 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,37 ms,362 Mbps,46387 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,41 ms,652 Mbps,83456 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,121 ms,44 Mbps,5729 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,506 Mbps,64819 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,160 ms,215 Mbps,27545 kB/s
35.197.23.75,443,34.168.136.56,US,Seattle,隧道,45 ms,564 Mbps,72192 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,81 ms,561 Mbps,71884 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,31 Mbps,4034 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,56 ms,19 Mbps,2490 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,121 Mbps,15564 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,364 Mbps,46592 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,182 Mbps,23347 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,137 Mbps,17612 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,98 ms,344 Mbps,44134 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,290 Mbps,37171 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,960 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,174 ms,71 Mbps,9150 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,141 ms,116 Mbps,14848 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,165 ms,38 Mbps,4955 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,68 Mbps,8751 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,104 Mbps,13414 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,203 ms,93 Mbps,11980 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,117 Mbps,15052 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,173 ms,71 Mbps,9124 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,140 Mbps,18022 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,45 Mbps,5824 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,134 ms,133 Mbps,17100 kB/s
8.219.111.175,443,8.219.111.175,68 Mbps,8810 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,178 ms,2 Mbps,381 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,139 ms,120 Mbps,15360 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,188 ms,36 Mbps,4697 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,174 ms,65 Mbps,8384 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,136 ms,124 Mbps,15872 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,174 ms,71 Mbps,9147 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,62 ms,45 Mbps,5864 kB/s
141.147.178.154,443,141.147.178.154,JP,Tokyo,中转,166 ms,38 Mbps,4962 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,133 ms,36 Mbps,4700 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,251 ms,52 Mbps,6664 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,162 ms,38 Mbps,4959 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,171 ms,37 Mbps,4757 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,251 ms,97 Mbps,12492 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,155 ms,0 Mbps,6 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,250 ms,61 Mbps,7901 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,305 ms,99 Mbps,12697 kB/s
144.22.252.124,443,144.22.252.124,BR,S
