中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,25 ms,52 Mbps,6696 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,28 ms,912 Mbps,116736 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,642 Mbps,82227 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,7 ms,344 Mbps,44032 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,63 ms,45 Mbps,5848 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,23 ms,741 Mbps,94924 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,5 ms,1280 Mbps,163840 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,614 Mbps,78643 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,402 Mbps,51507 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26b:67,US,Los Angeles,隧道,29 ms,70 Mbps,8960 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,27 ms,952 Mbps,121856 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,202 Mbps,25907 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,759 Mbps,97177 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,2144 Mbps,274432 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,43 ms,248 Mbps,31744 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,51 Mbps,6588 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,154 ms,17 Mbps,2243 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,330 Mbps,42291 kB/s
129.146.209.97,443,129.146.209.97,US,San Jose,中转,20 ms,430 Mbps,55091 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,146 ms,138 Mbps,17715 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,74 ms,502 Mbps,64307 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,140 Mbps,17920 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,186 ms,2 Mbps,382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,139 Mbps,17817 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,132 Mbps,16896 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,166 ms,1 Mbps,223 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,123 ms,162 Mbps,20787 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,168 ms,117 Mbps,15052 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:43,KR,Seoul,隧道,149 ms,42 Mbps,5386 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,168 Mbps,21606 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,157 ms,121 Mbps,15564 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,143 ms,136 Mbps,17510 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,147 ms,133 Mbps,17100 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,145 Mbps,18636 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,157 ms,44 Mbps,5684 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,149 ms,44 Mbps,5708 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,199 ms,39 Mbps,5101 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,161 ms,41 Mbps,5249 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,41 Mbps,5333 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,155 ms,125 Mbps,16076 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,150 ms,41 Mbps,5365 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,153 ms,39 Mbps,5108 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,178 ms,39 Mbps,5010 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,153 ms,41 Mbps,5288 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,27 Mbps,3510 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,164 ms,39 Mbps,5097 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,181 ms,163 Mbps,20889 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,178 ms,103 Mbps,13209 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,177 ms,63 Mbps,8149 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,177 ms,40 Mbps,5193 kB/s
168.138.149.17,443,168.138.149.17,BR,S
