中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:8d,US,Los Angeles,隧道,17 ms,67 Mbps,8662 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,59 ms,864 Mbps,110592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,13 ms,1480 Mbps,189440 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1504 Mbps,192512 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,59 ms,540 Mbps,69120 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,117 ms,790 Mbps,101171 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,41 ms,76 Mbps,9808 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,23 ms,1872 Mbps,239616 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,86 ms,744 Mbps,95334 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,411 Mbps,52633 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,25 ms,64 Mbps,8315 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,152 ms,118 Mbps,15155 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,52 ms,700 Mbps,89600 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,41 ms,600 Mbps,76902 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,528 Mbps,67584 kB/s
141.147.72.109,443,2a0b:21c0:100a:1b0:0:fd1:a544:df87,DE,Frankfurt,隧道,154 ms,116 Mbps,14848 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,98 ms,47 Mbps,6031 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,64 ms,47 Mbps,6085 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,64 ms,336 Mbps,43008 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,150 ms,1008 Mbps,129024 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,115 ms,259 Mbps,33177 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,429 Mbps,54988 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,116 Mbps,14950 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,170 ms,88 Mbps,11264 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,150 ms,37 Mbps,4829 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,380 Mbps,48640 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,63 ms,20 Mbps,2633 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,176 ms,200 Mbps,25702 kB/s
146.56.161.229,443,146.56.161.229,KR,Hong Kong,中转,130 ms,136 Mbps,17408 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,120 Mbps,15462 kB/s
140.238.15.251,443,140.238.15.251,KR,Seoul,中转,150 ms,36 Mbps,4615 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,153 ms,42 Mbps,5499 kB/s
130.61.23.77,443,130.61.23.77,110 Mbps,14131 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,107 Mbps,13721 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,408 kB/s
130.61.114.171,443,130.61.114.171,DE,Frankfurt,中转,152 ms,109 Mbps,14028 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,153 ms,120 Mbps,15360 kB/s
130.162.59.235,443,2606:f240:f00:2be4:0:488b:4cdc:1f4d,US,Frankfurt,隧道,282 ms,105 Mbps,13516 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,154 ms,0 Mbps,67 kB/s
144.24.83.117,443,144.24.83.117,KR,Seoul,中转,133 ms,60 Mbps,7721 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,189 ms,125 Mbps,16076 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,171 ms,69 Mbps,8911 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,43 Mbps,5625 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,172 ms,89 Mbps,11468 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,181 ms,87 Mbps,11161 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,35 Mbps,4517 kB/s
130.162.182.76,443,130.162.182.76,GB,London,中转,154 ms,135 Mbps,17305 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,164 ms,40 Mbps,5143 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,170 ms,58 Mbps,7480 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,171 ms,65 Mbps,8368 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,25 ms,511 Mbps,65433 kB/s
158.180.68.56,443,158.180.68.56,KR,Hong Kong,中转,134 ms,134 Mbps,17203 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Osaka,隧道,147 ms,117 Mbps,15052 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,194 Mbps,24883 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,120 Mbps,15360 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,146 ms,515 Mbps,65945 kB/s
