中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,64 ms,309 Mbps,39628 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,47 Mbps,6094 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,240 Mbps,30822 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,67 ms,149 Mbps,19148 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,308 Mbps,39526 kB/s
23.94.182.23,443,23.94.182.23,US,Toronto,中转,40 ms,182 Mbps,23347 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,252 Mbps,32256 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,53 ms,373 Mbps,47820 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,19 ms,656 Mbps,83968 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,62 ms,48 Mbps,6186 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,252 Mbps,32358 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,211 Mbps,27033 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,108 Mbps,13824 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,401 Mbps,51404 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,223 Mbps,28569 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,31 ms,78 Mbps,10035 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,123 ms,551 Mbps,70553 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,89 ms,34 Mbps,4413 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,29 ms,39 Mbps,5022 kB/s
35.230.79.26,443,35.197.107.113,US,Seattle,隧道,76 ms,60 Mbps,7715 kB/s
35.197.23.75,443,35.197.107.113,US,Seattle,隧道,74 ms,321 Mbps,41164 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,72 ms,244 Mbps,31232 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,272 Mbps,34918 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,326 Mbps,41779 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,221 Mbps,28364 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,129 ms,531 Mbps,67993 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,118 ms,232 Mbps,29798 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,48 Mbps,6179 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,178 ms,242 Mbps,31027 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,43 Mbps,5628 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,239 Mbps,30617 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,207 Mbps,26521 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,239 Mbps,30617 kB/s
13.57.182.91,443,2a09:bac1:76a0:1cf0::4:265,US,San Jose,隧道,69 ms,295 Mbps,37785 kB/s
141.147.84.57,443,2a0b:21c0:1007:c9:0:39c4:f720:6ff,DE,Frankfurt,隧道,106 ms,148 Mbps,18944 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,92 Mbps,11878 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,120 Mbps,15360 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,224 ms,65 Mbps,8433 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,228 ms,65 Mbps,8424 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,231 ms,70 Mbps,9071 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,226 ms,74 Mbps,9591 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,225 ms,63 Mbps,8087 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,226 ms,61 Mbps,7856 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,225 ms,57 Mbps,7341 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,218 ms,32 Mbps,4158 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,226 ms,5 Mbps,675 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,323 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,249 ms,66 Mbps,8540 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,223 ms,62 Mbps,7983 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,224 ms,61 Mbps,7870 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,227 ms,60 Mbps,7755 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,228 ms,68 Mbps,8733 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,316 ms,58 Mbps,7488 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,225 ms,58 Mbps,7502 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,234 ms,62 Mbps,8007 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,229 ms,28 Mbps,3596 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,224 ms,58 Mbps,7442 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,224 ms,59 Mbps,7658 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,226 ms,58 Mbps,7537 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,224 ms,71 Mbps,9170 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,223 ms,26 Mbps,3428 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,227 ms,69 Mbps,8906 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,224 ms,66 Mbps,8541 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,196 ms,40 Mbps,5164 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,56 ms,695 Mbps,88985 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,83 ms,230 Mbps,29491 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,140 ms,252 Mbps,32256 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,18 ms,526 Mbps,67379 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,37 ms,664 Mbps,84992 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,92 ms,630 Mbps,80691 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,97 ms,226 Mbps,28979 kB/s
44.230.218.23,443,52.10.49.23,US,,隧道,86 ms,248 Mbps,31846 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,87 ms,202 Mbps,25907 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,89 ms,225 Mbps,28876 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,69 ms,504 Mbps,64614 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,83 ms,257 Mbps,32972 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,228 Mbps,29184 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,82 ms,246 Mbps,31539 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,162 ms,319 Mbps,40857 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,94 ms,69 Mbps,8871 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,85 ms,503 Mbps,64409 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,73 ms,343 Mbps,43929 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,267 ms,61 Mbps,7834 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,219 ms,2 Mbps,337 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,91 ms,248 Mbps,31744 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,242 Mbps,31027 kB/s
146.70.175.101,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,86 ms,230 Mbps,29491 kB/s
146.70.169.114,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,87 ms,221 Mbps,28364 kB/s
146.70.169.117,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,89 ms,225 Mbps,28876 kB/s
146.70.175.185,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,91 ms,205 Mbps,26316 kB/s
18.163.233.64,443,18.163.233.64,US,Hong Kong,中转,201 ms,78 Mbps,10035 kB/s
141.148.228.96,443,2a0b:21c0:100a:1b4:0:da12:2ebb:25b1,DE,Frankfurt,隧道,93 ms,113 Mbps,14540 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,192 ms,31 Mbps,4008 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,151 ms,228 Mbps,29184 kB/s
146.70.175.178,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,123 ms,215 Mbps,27545 kB/s
146.70.175.118,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,85 ms,213 Mbps,27340 kB/s
146.70.175.111,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,143 ms,216 Mbps,27648 kB/s
47.243.161.235,443,47.243.161.235,HK,Hong Kong,中转,214 ms,75 Mbps,9641 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,51 ms,824 Mbps,105472 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,86 ms,198 Mbps,25395 kB/s
146.70.175.165,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,84 ms,244 Mbps,31334 kB/s
18.163.249.175,443,18.163.249.175,US,,中转,205 ms,2 Mbps,341 kB/s
8.219.13.143,443,8.219.13.143,SG,Singapore,中转,223 ms,66 Mbps,8511 kB/s
8.217.207.60,443,8.217.207.60,HK,Hong Kong,中转,255 ms,62 Mbps,8042 kB/s
152.67.150.185,443,2a0b:21c0:1007:1cb:0:9150:7998:bbaf,DE,Frankfurt,隧道,92 ms,165 Mbps,21196 kB/s
8.217.251.62,443,8.217.251.62,HK,Hong Kong,中转,209 ms,60 Mbps,7803 kB/s
146.56.44.88,443,146.56.44.88,KR,Hong Kong,中转,232 ms,58 Mbps,7469 kB/s
47.242.171.94,443,47.242.171.94,HK,Hong Kong,中转,200 ms,64 Mbps,8244 kB/s
146.70.175.123,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,94 ms,220 Mbps,28160 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,216 ms,32 Mbps,4178 kB/s
8.219.6.157,443,8.219.6.157,SG,Singapore,中转,225 ms,57 Mbps,7358 kB/s
146.70.175.110,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,164 ms,207 Mbps,26521 kB/s
54.203.85.46,443,204.110.220.138,US,,隧道,147 ms,217 Mbps,27852 kB/s
146.70.175.164,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,84 ms,204 Mbps,26112 kB/s
146.70.175.122,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,87 ms,236 Mbps,30208 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,73 ms,533 Mbps,68300 kB/s
103.137.63.3,443,61.224.64.206,TW,,隧道,245 ms,74 Mbps,9506 kB/s
47.251.74.226,443,91.149.239.64,US,Los Angeles,隧道,176 ms,112 Mbps,14438 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,91 ms,220 Mbps,28160 kB/s
