中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:1846::26b:a5,US,Los Angeles,隧道,34 ms,30 Mbps,3943 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,57 ms,510 Mbps,65331 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,35 ms,614 Mbps,78643 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,69 ms,404 Mbps,51814 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,35 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,51 ms,508 Mbps,65024 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,601 Mbps,77004 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,450 Mbps,57651 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,79 ms,46 Mbps,5976 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1064 Mbps,136192 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,21 ms,567 Mbps,72601 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,44 ms,361 Mbps,46284 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,145 ms,136 Mbps,17510 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,71 ms,283 Mbps,36249 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,129 Mbps,16588 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,32 ms,795 Mbps,101785 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,173 Mbps,22220 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,158 Mbps,20275 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,190 Mbps,24371 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,69 ms,401 Mbps,51404 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,140 Mbps,17920 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,129 Mbps,16588 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,163 ms,46 Mbps,5932 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,156 ms,45 Mbps,5798 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,155 ms,128 Mbps,16486 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,21 ms,840 Mbps,107520 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,43 ms,936 Mbps,119808 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,57 ms,50 Mbps,6493 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,142 ms,78 Mbps,10035 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,163 ms,4 Mbps,609 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,2 Mbps,289 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,178 ms,92 Mbps,11878 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,35 Mbps,4557 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,151 ms,40 Mbps,5238 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,2 Mbps,383 kB/s
130.162.144.191,443,2a09:bac5:4752:1a14::299:3,KR,Seoul,隧道,156 ms,30 Mbps,3885 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,159 ms,43 Mbps,5622 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,149 ms,128 Mbps,16486 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,183 ms,100 Mbps,12800 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,172 ms,42 Mbps,5412 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,164 ms,124 Mbps,15872 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,195 ms,92 Mbps,11776 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
