中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,317 Mbps,40652 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,782 Mbps,100147 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,766 Mbps,98099 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,17 ms,85 Mbps,10956 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,46 Mbps,5939 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,382 Mbps,48947 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,55 ms,53 Mbps,6867 kB/s
35.230.79.26,443,34.168.20.69,US,Seattle,隧道,77 ms,401 Mbps,51404 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,54 ms,406 Mbps,52019 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,1 Mbps,172 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,156 Mbps,20070 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,352 Mbps,45158 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,6 Mbps,772 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,53 ms,1 Mbps,246 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,206 Mbps,26419 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,423 Mbps,54169 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,412 Mbps,52838 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,90 ms,642 Mbps,82227 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,23 ms,55 Mbps,7080 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,180 ms,112 Mbps,14336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,133 Mbps,17100 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,318 Mbps,40755 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,58 ms,49 Mbps,6332 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,211 Mbps,27033 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,171 Mbps,21913 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,27 ms,380 Mbps,48640 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:94,US,Los Angeles,隧道,61 ms,44 Mbps,5756 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,180 Mbps,23142 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,102 Mbps,13107 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,177 Mbps,22732 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,116 ms,40 Mbps,5207 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,197 ms,76 Mbps,9768 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,173 ms,34 Mbps,4471 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,114 ms,198 Mbps,25395 kB/s
132.145.13.197,443,98.98.156.30,AE,Frankfurt,隧道,109 ms,101 Mbps,13004 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,197 ms,39 Mbps,5035 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,124 ms,29 Mbps,3747 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,346 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,194 ms,38 Mbps,4901 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,171 ms,41 Mbps,5322 kB/s
152.70.39.86,443,152.70.39.86,KR,Seoul,中转,194 ms,2 Mbps,275 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,173 ms,88 Mbps,11264 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,213 ms,65 Mbps,8417 kB/s
143.47.248.30,443,2606:f240:f00:6f50:0:5032:f70:38db,US,Frankfurt,隧道,120 ms,106 Mbps,13619 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,202 ms,55 Mbps,7063 kB/s
158.101.71.60,443,2603:c021:8003:daee:5055:b055:15ac:95a8,JP,Tokyo,隧道,218 ms,60 Mbps,7738 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,223 ms,33 Mbps,4244 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,300 ms,84 Mbps,10854 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,211 ms,7 Mbps,968 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,14 ms,696 Mbps,89088 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,32 Mbps,4137 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,218 ms,66 Mbps,8511 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,60 ms,121 Mbps,15564 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,218 ms,71 Mbps,9190 kB/s
152.70.88.98,443,2a09:bac5:4755:1a14::299:40,KR,Seoul,隧道,194 ms,37 Mbps,4839 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,172 ms,41 Mbps,5268 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,254 ms,74 Mbps,9594 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,43 Mbps,5572 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,32 ms,739 Mbps,94617 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,202 ms,68 Mbps,8746 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,277 ms,0 Mbps,14 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,223 ms,37 Mbps,4841 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,158 ms,7 Mbps,997 kB/s
