中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1032 Mbps,132096 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,38 ms,74 Mbps,9549 kB/s
18.216.55.100,443,18.216.55.100,US,Indianapolis,中转,38 ms,422 Mbps,54067 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,133 Mbps,17100 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,484 Mbps,62054 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,51 ms,373 Mbps,47820 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,55 ms,460 Mbps,58880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,238 Mbps,30515 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,68 ms,481 Mbps,61644 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,448 Mbps,57344 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,56 ms,460 Mbps,58982 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,245 Mbps,31436 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,145 ms,140 Mbps,18022 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,118 ms,51 Mbps,6548 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,50 Mbps,6464 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,519 Mbps,66457 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,19 ms,19 Mbps,2446 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,36 ms,50 Mbps,6518 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,200 Mbps,25600 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,52 ms,473 Mbps,60620 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,23 ms,34 Mbps,4357 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,1 Mbps,255 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,64 ms,61 Mbps,7904 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,186 Mbps,23859 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,44 ms,19 Mbps,2549 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,91 ms,414 Mbps,53043 kB/s
