中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,595 Mbps,76185 kB/s
15.237.100.249,443,2a05:d012:7ab:4b00:2494:3988:c43b:fdc6,FR,Madrid,隧道,84 ms,229 Mbps,29388 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,224 Mbps,28672 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,296 Mbps,37990 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,44 ms,800 Mbps,102400 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,265 Mbps,33996 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,356 Mbps,45568 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,99 ms,49 Mbps,6360 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,300 Mbps,38502 kB/s
138.2.132.30,443,2606:f240:f00:a683:0:84a2:e0c7:5ade,US,Frankfurt,隧道,90 ms,232 Mbps,29798 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,326 Mbps,41779 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,47 Mbps,6086 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,198 Mbps,25395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,328 Mbps,41984 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,15 ms,553 Mbps,70860 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,295 Mbps,37785 kB/s
132.226.31.178,443,2a09:bac5:60ee:183c::26a:24,US,Los Angeles,隧道,74 ms,45 Mbps,5880 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,81 ms,318 Mbps,40755 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,80 ms,321 Mbps,41164 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,255 Mbps,32665 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,233 Mbps,29900 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:50,US,Los Angeles,隧道,63 ms,60 Mbps,7723 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,259 Mbps,33177 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,230 Mbps,29491 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,74 ms,30 Mbps,3931 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,72 ms,316 Mbps,40550 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,194 ms,140 Mbps,18022 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,146 ms,45 Mbps,5780 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,238 Mbps,30515 kB/s
47.88.93.96,443,47.251.149.54,US,San Jose,隧道,157 ms,5 Mbps,667 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,93 ms,46 Mbps,6001 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,76 ms,6 Mbps,893 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,90 ms,0 Mbps,83 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,58 ms,389 Mbps,49868 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,80 ms,221 Mbps,28364 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,368 Mbps,47206 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,90 ms,308 Mbps,39526 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,205 ms,241 Mbps,30924 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,116 ms,52 Mbps,6692 kB/s
144.21.53.157,443,2a09:bac5:3803:d2::15:1b6,GB,London,隧道,93 ms,17 Mbps,2190 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,133 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,235 Mbps,30105 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,36 Mbps,4638 kB/s
144.22.252.124,443,144.22.252.124,BR,S
