中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,686 Mbps,87859 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,427 Mbps,54681 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,57 ms,397 Mbps,50892 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,52 Mbps,6725 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,888 Mbps,113664 kB/s
129.146.7.98,443,2a09:bac5:60ee:183c::26a:26,US,Los Angeles,隧道,75 ms,79 Mbps,10137 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,41 ms,400 Mbps,51200 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,62 ms,509 Mbps,65228 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,54 ms,378 Mbps,48435 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,172 Mbps,22016 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,448 Mbps,57446 kB/s
129.146.46.164,443,129.146.46.164,362 Mbps,46387 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,372 Mbps,47718 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,447 Mbps,57241 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,58 ms,447 Mbps,57241 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,380 Mbps,48742 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,117 ms,152 Mbps,19456 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,82 ms,40 Mbps,5138 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,62 ms,356 Mbps,45670 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,195 Mbps,24985 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,115 ms,42 Mbps,5449 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,221 Mbps,28364 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,196 Mbps,25088 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,70 ms,135 Mbps,17305 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,125 ms,197 Mbps,25292 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,46 Mbps,5917 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,510 Mbps,65331 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,196 Mbps,25088 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,150 Mbps,19251 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,142 ms,24 Mbps,3145 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,116 ms,43 Mbps,5517 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,74 ms,80 Mbps,10240 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,120 ms,44 Mbps,5757 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,62 ms,66 Mbps,8540 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,176 ms,115 Mbps,14745 kB/s
138.2.131.209,443,2606:f240:f00:83a7:0:421e:e8e:43c5,US,Frankfurt,隧道,114 ms,192 Mbps,24576 kB/s
152.67.44.30,443,152.67.44.30,BR,S
