中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5ff:7cd::c7:e,US,Buffalo,隧道,17 ms,88 Mbps,11264 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:2cb,US,Los Angeles,隧道,61 ms,67 Mbps,8641 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,268 Mbps,34406 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,45 ms,800 Mbps,102400 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,218 Mbps,27955 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,81 ms,65 Mbps,8418 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,74 ms,428 Mbps,54784 kB/s
158.101.210.88,443,2606:f240:f00:eaf1:0:1ad6:9d39:e217,US,Frankfurt,隧道,90 ms,117 Mbps,15052 kB/s
35.197.23.75,443,35.197.115.232,US,Seattle,隧道,63 ms,328 Mbps,41984 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,76 ms,426 Mbps,54579 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,217 Mbps,27852 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,120 ms,34 Mbps,4443 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,88 ms,29 Mbps,3814 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,261 Mbps,33484 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,321 Mbps,41164 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,318 Mbps,40755 kB/s
35.230.79.26,443,35.197.115.232,US,Seattle,隧道,144 ms,359 Mbps,45977 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,50 Mbps,6507 kB/s
