中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,15 ms,618 Mbps,79155 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,45 ms,60 Mbps,7774 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,353 Mbps,45260 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,37 ms,912 Mbps,116736 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,9 ms,1312 Mbps,167936 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,163 ms,55 Mbps,7072 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,17 ms,576 Mbps,73728 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,40 ms,904 Mbps,115712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,1008 Mbps,129024 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,9 ms,63 Mbps,8184 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,3 ms,685 Mbps,87756 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:d6,US,Los Angeles,隧道,38 ms,88 Mbps,11264 kB/s
192.9.138.241,443,192.9.138.241,1344 Mbps,172032 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,1136 Mbps,145408 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,61 Mbps,7911 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,657 Mbps,84172 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,87 ms,286 Mbps,36659 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,392 Mbps,50278 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,83 ms,288 Mbps,36864 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,28 ms,748 Mbps,95744 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,171 ms,156 Mbps,19968 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,112 Mbps,14336 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,45 ms,356 Mbps,45568 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,228 Mbps,29286 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:95,KR,Seoul,隧道,130 ms,145 Mbps,18636 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,189 ms,113 Mbps,14540 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,130 ms,39 Mbps,5074 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,176 ms,87 Mbps,11161 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,178 ms,104 Mbps,13312 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,189 ms,12 Mbps,1642 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,2 Mbps,351 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,31 Mbps,4046 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,152 Mbps,19558 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,186 ms,100 Mbps,12800 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,195 ms,116 Mbps,14848 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,186 ms,123 Mbps,15769 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,32 ms,371 Mbps,47513 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,40 Mbps,5178 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,43 Mbps,5560 kB/s
141.147.50.203,443,2a0b:21c0:100a:1b1:0:6651:2906:7224,DE,Frankfurt,隧道,179 ms,73 Mbps,9452 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,213 ms,116 Mbps,14848 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,36 ms,416 Mbps,53350 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,28 ms,533 Mbps,68300 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,152 ms,2 Mbps,261 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,175 ms,114 Mbps,14643 kB/s
204.110.220.3,443,204.110.220.133,US,,隧道,24 ms,451 Mbps,57753 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,170 ms,0 Mbps,40 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,165 ms,37 Mbps,4825 kB/s
131.186.22.123,443,2a09:bac5:4755:155::22:10a,KR,Seoul,隧道,187 ms,65 Mbps,8340 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,172 ms,62 Mbps,7945 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,171 ms,114 Mbps,14643 kB/s
