中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,293 Mbps,37580 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:8d,US,Los Angeles,隧道,18 ms,92 Mbps,11776 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,441 Mbps,56524 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,23 ms,766 Mbps,98099 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,40 ms,540 Mbps,69222 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,41 ms,2200 Mbps,281600 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,36 ms,56 Mbps,7193 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,40 ms,1112 Mbps,142336 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,49 ms,757 Mbps,96972 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,7 ms,1488 Mbps,190464 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,96 ms,779 Mbps,99737 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,81 ms,77 Mbps,9932 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,15 ms,1544 Mbps,197632 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,618 Mbps,79155 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,1416 Mbps,181248 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1768 Mbps,226304 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,42 ms,652 Mbps,83558 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,322 Mbps,41267 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,78 ms,88 Mbps,11264 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,158 ms,38 Mbps,4955 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,70 ms,252 Mbps,32256 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,253 Mbps,32460 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,132 Mbps,16896 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,284 Mbps,36352 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,105 ms,19 Mbps,2559 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,188 Mbps,24166 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,18 ms,76 Mbps,9816 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,176 ms,486 Mbps,62259 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,100 Mbps,12902 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,155 Mbps,19865 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,88 Mbps,11366 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,117 Mbps,15052 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,155 ms,42 Mbps,5428 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,344 Mbps,44134 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,41 Mbps,5374 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,148 ms,100 Mbps,12902 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,159 ms,43 Mbps,5539 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,173 ms,96 Mbps,12288 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,129 ms,283 Mbps,36249 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,154 ms,111 Mbps,14233 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,110 ms,35 Mbps,4502 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,405 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,36 Mbps,4718 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,271 ms,115 Mbps,14745 kB/s
152.67.150.253,443,2a0b:21c0:1007:c8:0:a9a4:9290:4246,DE,Frankfurt,隧道,151 ms,108 Mbps,13824 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,105 Mbps,13516 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,169 ms,38 Mbps,4876 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,151 ms,92 Mbps,11776 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,234 ms,52 Mbps,6771 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,171 ms,72 Mbps,9260 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,194 ms,43 Mbps,5505 kB/s
138.2.176.39,443,2606:f240:f00:83a7:0:a9bc:f470:d96,US,Frankfurt,隧道,149 ms,121 Mbps,15564 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,31 ms,640 Mbps,82022 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,96 Mbps,12390 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,22 ms,132 Mbps,16896 kB/s
104.248.145.216,443,104.248.145.216,SG,Singapore,中转,274 ms,83 Mbps,10649 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,182 ms,18 Mbps,2381 kB/s
8.217.64.144,443,8.217.64.144,HK,Hong Kong,中转,149 ms,107 Mbps,13721 kB/s
47.242.60.161,443,47.242.60.161,HK,Hong Kong,中转,149 ms,130 Mbps,16691 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,171 ms,64 Mbps,8207 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,192 ms,61 Mbps,7916 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,163 ms,4 Mbps,546 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,40 ms,505 Mbps,64716 kB/s
141.147.102.61,443,2a0b:21c0:1007:c9:0:40af:1ebf:92d5,DE,Frankfurt,隧道,305 ms,99 Mbps,12697 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,171 ms,65 Mbps,8386 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,60 ms,288 Mbps,36864 kB/s
8.219.111.175,443,8.219.111.175,SG,Amsterdam,中转,171 ms,40 Mbps,5195 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,27 ms,602 Mbps,77107 kB/s
8.219.201.245,443,8.219.201.245,SG,Paris,中转,173 ms,55 Mbps,7128 kB/s
8.219.42.72,443,8.219.42.72,SG,Osaka,中转,171 ms,82 Mbps,10547 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,101 ms,22 Mbps,2854 kB/s
54.203.85.46,443,204.110.220.179,US,,隧道,38 ms,639 Mbps,81817 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,216 ms,20 Mbps,2644 kB/s
