中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,754 Mbps,96563 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,46 Mbps,6003 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,196 Mbps,25088 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,32 ms,666 Mbps,85299 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,54 ms,47 Mbps,6107 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,40 ms,753 Mbps,96460 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,402 Mbps,51507 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,302 Mbps,38707 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,54 ms,439 Mbps,56217 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,20 ms,372 Mbps,47718 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,53 ms,53 Mbps,6815 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,58 ms,358 Mbps,45875 kB/s
129.153.120.171,443,129.153.120.171,US,Los Angeles,中转,52 ms,47 Mbps,6091 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,135 ms,123 Mbps,15769 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,34 ms,30 Mbps,3865 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,65 ms,420 Mbps,53760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,350 Mbps,44851 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,37 ms,282 Mbps,36147 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,57 ms,374 Mbps,47923 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,359 Mbps,45977 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,67 ms,697 Mbps,89292 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,52 ms,438 Mbps,56115 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,412 Mbps,52736 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,351 Mbps,44953 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,412 Mbps,52838 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::c:366,US,Los Angeles,隧道,64 ms,61 Mbps,7902 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,48 Mbps,6251 kB/s
152.67.141.238,443,2a0b:21c0:1007:c7:0:156b:f178:cb92,DE,Frankfurt,隧道,111 ms,157 Mbps,20172 kB/s
146.70.175.180,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,108 ms,152 Mbps,19456 kB/s
34.116.213.69,443,2606:f240:f00:5a42:0:366d:61bb:fddf,US,Frankfurt,隧道,140 ms,143 Mbps,18329 kB/s
146.70.175.98,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,120 Mbps,15462 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,109 ms,44 Mbps,5655 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,153 Mbps,19660 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,41 Mbps,5295 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,111 ms,143 Mbps,18329 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,118 Mbps,15155 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,121 Mbps,15564 kB/s
23.90.151.62,443,23.90.151.62,DE,Frankfurt,中转,132 ms,138 Mbps,17715 kB/s
146.70.175.119,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,154 ms,180 Mbps,23040 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,193 Mbps,24780 kB/s
150.230.126.175,443,2a0b:21c0:1007:c8:0:7336:85b4:43e6,DE,Frankfurt,隧道,111 ms,116 Mbps,14848 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,178 Mbps,22835 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,191 ms,87 Mbps,11161 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,35 ms,220 Mbps,28160 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,249 ms,36 Mbps,4677 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,109 Mbps,14028 kB/s
47.74.4.97,443,47.74.4.97,JP,Tokyo,中转,310 ms,31 Mbps,3996 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,216 ms,2 Mbps,290 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,79 Mbps,10137 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,261 ms,21 Mbps,2794 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,201 ms,31 Mbps,4046 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,263 ms,52 Mbps,6710 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,175 ms,96 Mbps,12288 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,255 ms,1 Mbps,255 kB/s
123.58.212.234,443,123.58.212.234,HK,Hong Kong,中转,269 ms,0 Mbps,13 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,174 ms,27 Mbps,3536 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,55 ms,11 Mbps,1438 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,211 ms,23 Mbps,2954 kB/s
